ID,Country,Province,Lat,Long,Confirmed,Recovered,Deaths,Date
916633,France,Saint Pierre and Miquelon,46.8852,-56.3159,16.0,12.0,0.0,2020-10-11
916634,France,St Martin,18.0708,-63.0501,466.0,309.0,8.0,2020-10-11
916635,France,,46.2276,2.2137,747092.0,81739.0,32485.0,2020-10-11
916638,Georgia,,42.3154,43.3569,11794.0,6327.0,85.0,2020-10-11
916639,Germany,Baden-Wurttemberg,48.6616,9.3501,54345.0,46640.0,1901.0,2020-10-11
916640,Germany,Bayern,48.7904,11.4979,73186.0,64535.0,2685.0,2020-10-11
916641,Germany,Berlin,52.52,13.405,18075.0,14622.0,234.0,2020-10-11
916642,Germany,Brandenburg,52.4125,12.5316,4848.0,4177.0,174.0,2020-10-11
916643,Germany,Bremen,53.0793,8.8017,3080.0,2263.0,61.0,2020-10-11
916644,Germany,Hamburg,53.5511,9.9937,8963.0,7156.0,277.0,2020-10-11
916645,Germany,Hessen,50.6521,9.1624,22039.0,18344.0,562.0,2020-10-11
916646,Germany,Mecklenburg-Vorpommern,53.6127,12.4296,1374.0,1166.0,20.0,2020-10-11
916647,Germany,Niedersachsen,52.6367,9.8451,22921.0,19351.0,697.0,2020-10-11
916648,Germany,Nordrhein-Westfalen,51.4332,7.6616,79981.0,67129.0,1913.0,2020-10-11
916649,Germany,Rheinland-Pfalz,50.1183,7.309,12106.0,10441.0,256.0,2020-10-11
916650,Germany,Saarland,49.3964,7.023,3734.0,3227.0,177.0,2020-10-11
916651,Germany,Sachsen,51.1045,13.2017,8413.0,6851.0,248.0,2020-10-11
916652,Germany,Sachsen-Anhalt,51.9503,11.6923,2932.0,2524.0,68.0,2020-10-11
916653,Germany,Schleswig-Holstein,54.2194,9.6961,5260.0,4629.0,162.0,2020-10-11
916654,Germany,Thuringen,51.011,10.8453,4442.0,3928.0,191.0,2020-10-11
916655,Germany,Unknown,51.4332,9.9937,610.0,0.0,0.0,2020-10-11
916657,Greece,,39.0742,21.8243,22358.0,1347.0,449.0,2020-10-11
916664,Vatican City,,41.9029,12.4534,12.0,12.0,0.0,2020-10-11
916666,Hungary,,47.1625,19.5033,37664.0,10848.0,954.0,2020-10-11
916667,Iceland,,64.9631,-19.0208,3526.0,2499.0,10.0,2020-10-11
916708,Ireland,,53.1424,-7.6921,42528.0,23364.0,1826.0,2020-10-11
916710,Italy,Abruzzo,42.35122196,13.39843823,5057.0,3153.0,487.0,2020-10-11
916711,Italy,Basilicata,40.63947052,15.80514834,1047.0,527.0,35.0,2020-10-11
916712,Italy,Calabria,38.90597598,16.59440194,2291.0,1458.0,103.0,2020-10-11
916713,Italy,Campania,40.83956555,14.25084984,18530.0,7357.0,479.0,2020-10-11
916714,Italy,Emilia-Romagna,44.49436681,11.3417208,37681.0,26837.0,4495.0,2020-10-11
916715,Italy,Friuli Venezia Giulia,45.6494354,13.76813649,5513.0,3834.0,356.0,2020-10-11
916716,Italy,Lazio,41.89277044,12.48366722,19890.0,9072.0,976.0,2020-10-11
916717,Italy,Liguria,44.41149315,8.9326992,15269.0,11052.0,1619.0,2020-10-11
916718,Italy,Lombardia,45.46679409,9.190347404,113024.0,83190.0,16985.0,2020-10-11
916719,Italy,Marche,43.61675973,13.5188753,8593.0,6298.0,992.0,2020-10-11
916720,Italy,Molise,41.55774754,14.65916051,739.0,548.0,26.0,2020-10-11
916721,Italy,P.A. Bolzano,46.49933453,11.35662422,4064.0,2831.0,293.0,2020-10-11
916722,Italy,P.A. Trento,46.06893511,11.12123097,6483.0,5394.0,408.0,2020-10-11
916723,Italy,Piemonte,45.0732745,7.680687483,38503.0,29270.0,4177.0,2020-10-11
916724,Italy,Puglia,41.12559576,16.86736689,9512.0,5097.0,608.0,2020-10-11
916725,Italy,Sardegna,39.21531192,9.110616306,5009.0,2072.0,165.0,2020-10-11
916726,Italy,Sicilia,38.11569725,13.362356699999998,9294.0,4557.0,336.0,2020-10-11
916727,Italy,Toscana,43.76923077,11.25588885,18160.0,10844.0,1174.0,2020-10-11
916728,Italy,Umbria,43.10675841,12.38824698,3324.0,2000.0,88.0,2020-10-11
916729,Italy,Valle d'Aosta,45.73750286,7.320149366,1464.0,1121.0,146.0,2020-10-11
916730,Italy,Veneto,45.43490485,12.33845213,31503.0,23197.0,2218.0,2020-10-11
916785,Kosovo,,42.602636,20.902977,16179.0,14335.0,647.0,2020-10-11
916789,Latvia,,56.8796,24.6032,2670.0,1322.0,40.0,2020-10-11
916794,Liechtenstein,,47.14,9.55,144.0,121.0,1.0,2020-10-11
916795,Lithuania,,55.1694,23.8813,6113.0,2850.0,89.0,2020-10-11
916796,Luxembourg,,49.8153,6.1296,9722.0,8038.0,132.0,2020-10-11
916803,Malta,,35.9375,14.3754,3776.0,2967.0,41.0,2020-10-11
916838,Moldova,,47.4116,28.3699,62151.0,44357.0,1461.0,2020-10-11
916839,Monaco,,43.7333,7.4167,234.0,209.0,2.0,2020-10-11
916841,Montenegro,,42.708678000000006,19.37439,13869.0,9620.0,202.0,2020-10-11
916849,Netherlands,Drenthe,52.862485,6.6184350000000025,2186.0,0.0,60.0,2020-10-11
916850,Netherlands,Flevoland,52.550383,5.515162,3104.0,0.0,101.0,2020-10-11
916851,Netherlands,Friesland,53.087337,5.7925,2750.0,0.0,72.0,2020-10-11
916852,Netherlands,Gelderland,52.061738,5.939114,16722.0,0.0,716.0,2020-10-11
916853,Netherlands,Groningen,53.217922,6.741514,3136.0,0.0,22.0,2020-10-11
916854,Netherlands,Limburg,51.209227,5.93387,8394.0,0.0,769.0,2020-10-11
916855,Netherlands,Noord-Brabant,51.561174,5.184942,25045.0,0.0,1583.0,2020-10-11
916856,Netherlands,Noord-Holland,52.60090600000001,4.918688,35110.0,0.0,897.0,2020-10-11
916857,Netherlands,Overijssel,52.444558,6.441722,7849.0,0.0,353.0,2020-10-11
916858,Netherlands,Sint Maarten,18.0425,-63.0548,710.0,622.0,22.0,2020-10-11
916859,Netherlands,Unknown,51.937835,5.163824,1429.0,0.0,18.0,2020-10-11
916860,Netherlands,Utrecht,52.084251,5.163824,14546.0,0.0,460.0,2020-10-11
916861,Netherlands,Zeeland,51.47936,3.861559,1841.0,0.0,72.0,2020-10-11
916862,Netherlands,Zuid-Holland,51.937835,4.462114,52541.0,0.0,1461.0,2020-10-11
916867,North Macedonia,,41.6086,21.7453,20937.0,16194.0,792.0,2020-10-11
916868,Norway,,60.472,8.4689,15524.0,11863.0,275.0,2020-10-11
916907,Poland,,51.9194,19.1451,125816.0,80302.0,3004.0,2020-10-11
916908,Portugal,,39.3999,-8.2245,86664.0,53187.0,2080.0,2020-10-11
916910,Romania,,45.9432,24.9668,155283.0,117942.0,5411.0,2020-10-11
916999,San Marino,,43.9424,12.4578,741.0,682.0,42.0,2020-10-11
917003,Serbia,,44.0165,21.0059,34787.0,0.0,763.0,2020-10-11
917007,Slovakia,,48.669,19.699,19851.0,5631.0,61.0,2020-10-11
917008,Slovenia,,46.1512,14.9955,8663.0,5182.0,167.0,2020-10-11
917013,Spain,Aragon,41.5976,-0.9057,39267.0,3772.0,1470.0,2020-10-11
917014,Spain,Asturias,43.3614,-5.8593,6353.0,1063.0,354.0,2020-10-11
917015,Spain,Baleares,39.710358,2.995148,14975.0,1533.0,316.0,2020-10-11
917016,Spain,C. Valenciana,39.484,-0.7533,45220.0,9970.0,1644.0,2020-10-11
917017,Spain,Canarias,28.2916,-16.6291,14775.0,1537.0,241.0,2020-10-11
917018,Spain,Cantabria,43.1828,-3.9878,7192.0,2287.0,237.0,2020-10-11
917019,Spain,Castilla - La Mancha,39.2796,-3.0977,48584.0,6392.0,3254.0,2020-10-11
917020,Spain,Castilla y Leon,41.8357,-4.3976,54744.0,8716.0,3199.0,2020-10-11
917021,Spain,Catalonia,41.5912,1.5209,154354.0,26203.0,5875.0,2020-10-11
917022,Spain,Ceuta,35.8894,-5.3213,790.0,163.0,11.0,2020-10-11
917023,Spain,Extremadura,39.4937,-6.0679,12269.0,2652.0,622.0,2020-10-11
917024,Spain,Galicia,42.5751,-8.1339,23523.0,9204.0,777.0,2020-10-11
917025,Spain,La Rioja,42.2871,-2.5396,9299.0,3107.0,426.0,2020-10-11
917026,Spain,Madrid,40.4168,-3.7038,261762.0,40736.0,9739.0,2020-10-11
917027,Spain,Melilla,35.2923,-2.9381,1273.0,125.0,6.0,2020-10-11
917028,Spain,Murcia,37.9922,-1.1307,23013.0,2180.0,231.0,2020-10-11
917029,Spain,Navarra,42.6954,-1.6761,21016.0,3905.0,611.0,2020-10-11
917030,Spain,Pais Vasco,42.9896,-2.6189,48083.0,16160.0,1937.0,2020-10-11
917031,Spain,Unknown,40.4168,-3.0977,0.0,0.0,0.0,2020-10-11
917035,Sweden,Blekinge,56.2784,15.018,822.0,0.0,17.0,2020-10-11
917036,Sweden,Dalarna,61.0917,14.6664,2691.0,0.0,179.0,2020-10-11
917037,Sweden,Gavleborg,61.3012,16.1534,3497.0,0.0,170.0,2020-10-11
917038,Sweden,Gotland,57.4684,18.4867,351.0,0.0,6.0,2020-10-11
917039,Sweden,Halland,56.8967,12.8034,2784.0,0.0,88.0,2020-10-11
917040,Sweden,Jamtland Harjedalen,63.1712,14.9592,1378.0,0.0,64.0,2020-10-11
917041,Sweden,Jonkoping,57.3708,14.3439,5569.0,0.0,183.0,2020-10-11
917042,Sweden,Kalmar,57.235,16.1849,947.0,0.0,64.0,2020-10-11
917043,Sweden,Kronoberg,56.7183,14.4115,1819.0,0.0,107.0,2020-10-11
917044,Sweden,Norrbotten,66.8309,20.3992,1835.0,0.0,88.0,2020-10-11
917045,Sweden,Orebro,59.535,15.0066,3256.0,0.0,172.0,2020-10-11
917046,Sweden,Ostergotland,58.3454,15.5198,4256.0,0.0,278.0,2020-10-11
917047,Sweden,Skane,55.9903,13.5958,6403.0,0.0,281.0,2020-10-11
917048,Sweden,Sormland,59.0336,16.7519,2579.0,0.0,254.0,2020-10-11
917049,Sweden,Stockholm,59.6025,18.1384,27161.0,0.0,2408.0,2020-10-11
917050,Sweden,Uppsala,60.0092,17.2715,4545.0,0.0,243.0,2020-10-11
917051,Sweden,Varmland,59.7294,13.2354,1340.0,0.0,74.0,2020-10-11
917052,Sweden,Vasterbotten,65.3337,16.5162,1108.0,0.0,31.0,2020-10-11
917053,Sweden,Vasternorrland,63.4276,17.7292,1972.0,0.0,137.0,2020-10-11
917054,Sweden,Vastmanland,59.6714,16.2159,3262.0,0.0,183.0,2020-10-11
917055,Sweden,Vastra Gotaland,58.2528,13.0596,20876.0,0.0,867.0,2020-10-11
917056,Switzerland,,46.8182,8.2275,60368.0,48400.0,2088.0,2020-10-11
917066,Turkey,,38.9637,35.2433,335533.0,294357.0,8837.0,2020-10-11
920339,Ukraine,Cherkasy Oblast,49.4444,32.0598,5598.0,2152.0,63.0,2020-10-11
920340,Ukraine,Chernihiv Oblast,51.4982,31.2893,5518.0,1150.0,87.0,2020-10-11
920341,Ukraine,Chernivtsi Oblast,48.2917,25.9352,16319.0,8781.0,389.0,2020-10-11
920342,Ukraine,Crimea Republic*,45.2835,34.2008,5710.0,3457.0,87.0,2020-10-11
920343,Ukraine,Dnipropetrovsk Oblast,48.4647,35.0462,8781.0,3964.0,191.0,2020-10-11
920344,Ukraine,Donetsk Oblast,48.0159,37.8028,5649.0,1163.0,66.0,2020-10-11
920345,Ukraine,Ivano-Frankivsk Oblast,48.9226,24.7111,15197.0,7570.0,359.0,2020-10-11
920346,Ukraine,Kharkiv Oblast,49.9935,36.2304,24445.0,5049.0,414.0,2020-10-11
920347,Ukraine,Kherson Oblast,46.6354,32.6169,1892.0,820.0,36.0,2020-10-11
920348,Ukraine,Khmelnytskyi Oblast,49.423,26.9871,8792.0,3734.0,162.0,2020-10-11
920349,Ukraine,Kiev,50.4501,30.5234,27497.0,9702.0,481.0,2020-10-11
920350,Ukraine,Kiev Oblast,50.053,30.7667,11096.0,6598.0,233.0,2020-10-11
920351,Ukraine,Kirovohrad Oblast,48.5079,32.2623,1304.0,958.0,66.0,2020-10-11
920352,Ukraine,Luhansk Oblast,48.574,39.3078,1826.0,721.0,22.0,2020-10-11
920353,Ukraine,Lviv Oblast,49.8397,24.0297,22588.0,8740.0,624.0,2020-10-11
920354,Ukraine,Mykolaiv Oblast,46.975,31.9946,4546.0,1305.0,104.0,2020-10-11
920355,Ukraine,Odessa Oblast,46.4846,30.7326,16605.0,2670.0,250.0,2020-10-11
920356,Ukraine,Poltava Oblast,49.5883,34.5514,4377.0,1553.0,72.0,2020-10-11
920357,Ukraine,Rivne Oblast,50.6199,26.2516,14493.0,11348.0,184.0,2020-10-11
920358,Ukraine,Sevastopol*,44.6054,33.522,1321.0,865.0,39.0,2020-10-11
920359,Ukraine,Sumy Oblast,50.9077,34.7981,6862.0,2306.0,91.0,2020-10-11
920360,Ukraine,Ternopil Oblast,49.5535,25.5948,15798.0,10901.0,203.0,2020-10-11
920361,Ukraine,Vinnytsia Oblast,49.2331,28.4682,7569.0,4591.0,130.0,2020-10-11
920362,Ukraine,Volyn Oblast,50.7472,25.3254,9645.0,5810.0,196.0,2020-10-11
920363,Ukraine,Zakarpattia Oblast,48.6208,22.2879,10850.0,5586.0,320.0,2020-10-11
920364,Ukraine,Zaporizhia Oblast,47.8388,35.1396,5461.0,1693.0,85.0,2020-10-11
920365,Ukraine,Zhytomyr Oblast,50.2547,28.6587,8326.0,4642.0,144.0,2020-10-11
920367,United Kingdom,Anguilla,18.2206,-63.0686,3.0,3.0,0.0,2020-10-11
920368,United Kingdom,Bermuda,32.3078,-64.7505,184.0,170.0,9.0,2020-10-11
920369,United Kingdom,British Virgin Islands,18.4207,-64.64,71.0,70.0,1.0,2020-10-11
920371,United Kingdom,Channel Islands,49.3723,-2.3644,699.0,623.0,48.0,2020-10-11
920372,United Kingdom,England,52.3555,-1.1743,514439.0,0.0,38018.0,2020-10-11
920373,United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,13.0,13.0,0.0,2020-10-11
920374,United Kingdom,Gibraltar,36.1408,-5.3536,485.0,413.0,0.0,2020-10-11
920375,United Kingdom,Isle of Man,54.2361,-4.5481,346.0,316.0,24.0,2020-10-11
920376,United Kingdom,Montserrat,16.742498,-62.187366,13.0,12.0,1.0,2020-10-11
920377,United Kingdom,Northern Ireland,54.7877,-6.4923,20158.0,0.0,588.0,2020-10-11
920378,United Kingdom,Scotland,56.4907,-4.2026,38998.0,0.0,2550.0,2020-10-11
920379,United Kingdom,Turks and Caicos Islands,21.69400000000001,-71.7979,696.0,672.0,6.0,2020-10-11
920380,United Kingdom,Unknown,32.3078,-59.5236,0.0,0.0,0.0,2020-10-11
920381,United Kingdom,Wales,52.1307,-3.7837,30121.0,0.0,1669.0,2020-10-11
920391,Albania,,41.1533,20.1683,15570.0,9585.0,424.0,2020-10-12
920393,Andorra,,42.5063,1.5218,2995.0,1928.0,57.0,2020-10-12
920397,Armenia,,40.0691,45.0382,56821.0,45891.0,1026.0,2020-10-12
920407,Azerbaijan,,40.1431,47.5769,42104.0,39404.0,609.0,2020-10-12
920413,Belgium,,50.8333,4.469936,165880.0,20324.0,10211.0,2020-10-12
920418,Bosnia and Herzegovina,,43.9159,17.6791,30837.0,23587.0,936.0,2020-10-12
920448,Bulgaria,,42.7339,25.4858,24989.0,15975.0,915.0,2020-10-12
920561,Croatia,,45.1,15.2,20621.0,17582.0,327.0,2020-10-12
920564,Czech Republic,,49.8175,15.473,121421.0,58200.0,1051.0,2020-10-12
920565,Denmark,Faroe Islands,61.8926,-6.9118,477.0,463.0,0.0,2020-10-12
920566,Denmark,Greenland,71.7069,-42.6043,16.0,14.0,0.0,2020-10-12
920567,Denmark,,56.2639,9.5018,32811.0,26741.0,671.0,2020-10-12
920577,Estonia,,58.5953,25.0136,3883.0,2967.0,68.0,2020-10-12
920581,Finland,,61.92411,25.748151,12212.0,8500.0,346.0,2020-10-12
920583,France,French Polynesia,-17.6797,-149.4068,3251.0,2138.0,11.0,2020-10-12
920587,France,New Caledonia,-20.904305,165.618042,27.0,27.0,0.0,2020-10-12
920590,France,Saint Pierre and Miquelon,46.8852,-56.3159,16.0,12.0,0.0,2020-10-12
920591,France,St Martin,18.0708,-63.0501,466.0,309.0,8.0,2020-10-12
920592,France,,46.2276,2.2137,755597.0,82402.0,32580.0,2020-10-12
920595,Georgia,,42.3154,43.3569,12272.0,6538.0,93.0,2020-10-12
920596,Germany,Baden-Wurttemberg,48.6616,9.3501,54939.0,46950.0,1903.0,2020-10-12
920597,Germany,Bayern,48.7904,11.4979,73788.0,64535.0,2689.0,2020-10-12
920598,Germany,Berlin,52.52,13.405,18327.0,14847.0,234.0,2020-10-12
920599,Germany,Brandenburg,52.4125,12.5316,4881.0,4211.0,174.0,2020-10-12
920600,Germany,Bremen,53.0793,8.8017,3113.0,2324.0,61.0,2020-10-12
920601,Germany,Hamburg,53.5511,9.9937,9040.0,7221.0,277.0,2020-10-12
920602,Germany,Hessen,50.6521,9.1624,22310.0,18537.0,562.0,2020-10-12
920603,Germany,Mecklenburg-Vorpommern,53.6127,12.4296,1421.0,1206.0,20.0,2020-10-12
920604,Germany,Niedersachsen,52.6367,9.8451,23265.0,19557.0,697.0,2020-10-12
920605,Germany,Nordrhein-Westfalen,51.4332,7.6616,81192.0,67129.0,1917.0,2020-10-12
920606,Germany,Rheinland-Pfalz,50.1183,7.309,12235.0,10503.0,257.0,2020-10-12
920607,Germany,Saarland,49.3964,7.023,3815.0,3271.0,177.0,2020-10-12
920608,Germany,Sachsen,51.1045,13.2017,8559.0,6930.0,248.0,2020-10-12
920609,Germany,Sachsen-Anhalt,51.9503,11.6923,2966.0,2557.0,68.0,2020-10-12
920610,Germany,Schleswig-Holstein,54.2194,9.6961,5325.0,4670.0,162.0,2020-10-12
920611,Germany,Thuringen,51.011,10.8453,4488.0,3943.0,194.0,2020-10-12
920612,Germany,Unknown,51.4332,9.9937,3186.0,0.0,0.0,2020-10-12
920614,Greece,,39.0742,21.8243,22652.0,1347.0,456.0,2020-10-12
920621,Vatican City,,41.9029,12.4534,19.0,12.0,0.0,2020-10-12
920623,Hungary,,47.1625,19.5033,38837.0,11037.0,968.0,2020-10-12
920624,Iceland,,64.9631,-19.0208,3582.0,2550.0,10.0,2020-10-12
920665,Ireland,,53.1424,-7.6921,43351.0,23364.0,1827.0,2020-10-12
920667,Italy,Abruzzo,42.35122196,13.39843823,5174.0,3154.0,488.0,2020-10-12
920668,Italy,Basilicata,40.63947052,15.80514834,1058.0,528.0,35.0,2020-10-12
920669,Italy,Calabria,38.90597598,16.59440194,2344.0,1467.0,104.0,2020-10-12
920670,Italy,Campania,40.83956555,14.25084984,19192.0,7487.0,479.0,2020-10-12
920671,Italy,Emilia-Romagna,44.49436681,11.3417208,38018.0,26849.0,4496.0,2020-10-12
920672,Italy,Friuli Venezia Giulia,45.6494354,13.76813649,5572.0,3844.0,356.0,2020-10-12
920673,Italy,Lazio,41.89277044,12.48366722,20285.0,9179.0,984.0,2020-10-12
920674,Italy,Liguria,44.41149315,8.9326992,15455.0,11093.0,1621.0,2020-10-12
920675,Italy,Lombardia,45.46679409,9.190347404,113720.0,83353.0,16988.0,2020-10-12
920676,Italy,Marche,43.61675973,13.5188753,8630.0,6309.0,992.0,2020-10-12
920677,Italy,Molise,41.55774754,14.65916051,746.0,556.0,26.0,2020-10-12
920678,Italy,P.A. Bolzano,46.49933453,11.35662422,4109.0,2843.0,293.0,2020-10-12
920679,Italy,P.A. Trento,46.06893511,11.12123097,6485.0,5396.0,409.0,2020-10-12
920680,Italy,Piemonte,45.0732745,7.680687483,38957.0,29314.0,4180.0,2020-10-12
920681,Italy,Puglia,41.12559576,16.86736689,9669.0,5142.0,614.0,2020-10-12
920682,Italy,Sardegna,39.21531192,9.110616306,5138.0,2113.0,166.0,2020-10-12
920683,Italy,Sicilia,38.11569725,13.362356699999998,9592.0,4571.0,339.0,2020-10-12
920684,Italy,Toscana,43.76923077,11.25588885,18626.0,10942.0,1180.0,2020-10-12
920685,Italy,Umbria,43.10675841,12.38824698,3472.0,2012.0,90.0,2020-10-12
920686,Italy,Valle d'Aosta,45.73750286,7.320149366,1496.0,1125.0,146.0,2020-10-12
920687,Italy,Veneto,45.43490485,12.33845213,31831.0,23323.0,2219.0,2020-10-12
920742,Kosovo,,42.602636,20.902977,16247.0,14368.0,648.0,2020-10-12
920746,Latvia,,56.8796,24.6032,2765.0,1325.0,40.0,2020-10-12
920751,Liechtenstein,,47.14,9.55,148.0,124.0,1.0,2020-10-12
920752,Lithuania,,55.1694,23.8813,6239.0,2872.0,89.0,2020-10-12
920753,Luxembourg,,49.8153,6.1296,9731.0,8234.0,133.0,2020-10-12
920760,Malta,,35.9375,14.3754,3844.0,2981.0,43.0,2020-10-12
920795,Moldova,,47.4116,28.3699,62618.0,44728.0,1478.0,2020-10-12
920796,Monaco,,43.7333,7.4167,236.0,213.0,2.0,2020-10-12
920798,Montenegro,,42.708678000000006,19.37439,14050.0,9920.0,211.0,2020-10-12
920806,Netherlands,Drenthe,52.862485,6.6184350000000025,2391.0,0.0,60.0,2020-10-12
920807,Netherlands,Flevoland,52.550383,5.515162,3223.0,0.0,101.0,2020-10-12
920808,Netherlands,Friesland,53.087337,5.7925,3044.0,0.0,72.0,2020-10-12
920809,Netherlands,Gelderland,52.061738,5.939114,17313.0,0.0,716.0,2020-10-12
920810,Netherlands,Groningen,53.217922,6.741514,3329.0,0.0,22.0,2020-10-12
920811,Netherlands,Limburg,51.209227,5.93387,8671.0,0.0,770.0,2020-10-12
920812,Netherlands,Noord-Brabant,51.561174,5.184942,25954.0,0.0,1584.0,2020-10-12
920813,Netherlands,Noord-Holland,52.60090600000001,4.918688,36319.0,0.0,898.0,2020-10-12
920814,Netherlands,Overijssel,52.444558,6.441722,8272.0,0.0,355.0,2020-10-12
920815,Netherlands,Sint Maarten,18.0425,-63.0548,710.0,632.0,22.0,2020-10-12
920816,Netherlands,Unknown,51.937835,5.163824,1473.0,0.0,19.0,2020-10-12
920817,Netherlands,Utrecht,52.084251,5.163824,15157.0,0.0,460.0,2020-10-12
920818,Netherlands,Zeeland,51.47936,3.861559,1891.0,0.0,72.0,2020-10-12
920819,Netherlands,Zuid-Holland,51.937835,4.462114,54461.0,0.0,1467.0,2020-10-12
920824,North Macedonia,,41.6086,21.7453,21113.0,16301.0,797.0,2020-10-12
920825,Norway,,60.472,8.4689,15639.0,11863.0,276.0,2020-10-12
920864,Poland,,51.9194,19.1451,130210.0,81201.0,3039.0,2020-10-12
920865,Portugal,,39.3999,-8.2245,87913.0,53498.0,2094.0,2020-10-12
920867,Romania,,45.9432,24.9668,157352.0,118912.0,5467.0,2020-10-12
920956,San Marino,,43.9424,12.4578,741.0,682.0,42.0,2020-10-12
920960,Serbia,,44.0165,21.0059,34854.0,0.0,765.0,2020-10-12
920964,Slovakia,,48.669,19.699,20355.0,6031.0,61.0,2020-10-12
920965,Slovenia,,46.1512,14.9955,8832.0,5219.0,169.0,2020-10-12
920971,Spain,Aragon,41.5976,-0.9057,40672.0,3772.0,1481.0,2020-10-12
920972,Spain,Asturias,43.3614,-5.8593,6986.0,1063.0,356.0,2020-10-12
920973,Spain,Baleares,39.710358,2.995148,15349.0,1533.0,316.0,2020-10-12
920974,Spain,C. Valenciana,39.484,-0.7533,45813.0,9970.0,1645.0,2020-10-12
920975,Spain,Canarias,28.2916,-16.6291,15173.0,1537.0,247.0,2020-10-12
920976,Spain,Cantabria,43.1828,-3.9878,7362.0,2287.0,237.0,2020-10-12
920977,Spain,Castilla - La Mancha,39.2796,-3.0977,49613.0,6392.0,3266.0,2020-10-12
920978,Spain,Castilla y Leon,41.8357,-4.3976,57489.0,8716.0,3232.0,2020-10-12
920979,Spain,Catalonia,41.5912,1.5209,160551.0,26203.0,5883.0,2020-10-12
920980,Spain,Ceuta,35.8894,-5.3213,847.0,163.0,12.0,2020-10-12
920981,Spain,Extremadura,39.4937,-6.0679,12856.0,2652.0,630.0,2020-10-12
920982,Spain,Galicia,42.5751,-8.1339,24522.0,9204.0,785.0,2020-10-12
920983,Spain,La Rioja,42.2871,-2.5396,9505.0,3107.0,429.0,2020-10-12
920984,Spain,Madrid,40.4168,-3.7038,266896.0,40736.0,9786.0,2020-10-12
920985,Spain,Melilla,35.2923,-2.9381,1400.0,125.0,8.0,2020-10-12
920986,Spain,Murcia,37.9922,-1.1307,23926.0,2180.0,236.0,2020-10-12
920987,Spain,Navarra,42.6954,-1.6761,22474.0,3905.0,618.0,2020-10-12
920988,Spain,Pais Vasco,42.9896,-2.6189,48151.0,16160.0,1937.0,2020-10-12
920989,Spain,Unknown,40.4168,-3.0977,0.0,0.0,0.0,2020-10-12
920993,Sweden,Blekinge,56.2784,15.018,822.0,0.0,17.0,2020-10-12
920994,Sweden,Dalarna,61.0917,14.6664,2691.0,0.0,179.0,2020-10-12
920995,Sweden,Gavleborg,61.3012,16.1534,3497.0,0.0,170.0,2020-10-12
920996,Sweden,Gotland,57.4684,18.4867,351.0,0.0,6.0,2020-10-12
920997,Sweden,Halland,56.8967,12.8034,2784.0,0.0,88.0,2020-10-12
920998,Sweden,Jamtland Harjedalen,63.1712,14.9592,1378.0,0.0,64.0,2020-10-12
920999,Sweden,Jonkoping,57.3708,14.3439,5569.0,0.0,183.0,2020-10-12
921000,Sweden,Kalmar,57.235,16.1849,947.0,0.0,64.0,2020-10-12
921001,Sweden,Kronoberg,56.7183,14.4115,1819.0,0.0,107.0,2020-10-12
921002,Sweden,Norrbotten,66.8309,20.3992,1835.0,0.0,88.0,2020-10-12
921003,Sweden,Orebro,59.535,15.0066,3256.0,0.0,172.0,2020-10-12
921004,Sweden,Ostergotland,58.3454,15.5198,4256.0,0.0,278.0,2020-10-12
921005,Sweden,Skane,55.9903,13.5958,6403.0,0.0,281.0,2020-10-12
921006,Sweden,Sormland,59.0336,16.7519,2579.0,0.0,254.0,2020-10-12
921007,Sweden,Stockholm,59.6025,18.1384,27161.0,0.0,2408.0,2020-10-12
921008,Sweden,Uppsala,60.0092,17.2715,4545.0,0.0,243.0,2020-10-12
921009,Sweden,Varmland,59.7294,13.2354,1340.0,0.0,74.0,2020-10-12
921010,Sweden,Vasterbotten,65.3337,16.5162,1108.0,0.0,31.0,2020-10-12
921011,Sweden,Vasternorrland,63.4276,17.7292,1972.0,0.0,137.0,2020-10-12
921012,Sweden,Vastmanland,59.6714,16.2159,3262.0,0.0,183.0,2020-10-12
921013,Sweden,Vastra Gotaland,58.2528,13.0596,20876.0,0.0,867.0,2020-10-12
921014,Switzerland,,46.8182,8.2275,64436.0,49500.0,2096.0,2020-10-12
921024,Turkey,,38.9637,35.2433,337147.0,295658.0,8895.0,2020-10-12
924297,Ukraine,Cherkasy Oblast,49.4444,32.0598,5668.0,2386.0,63.0,2020-10-12
924298,Ukraine,Chernihiv Oblast,51.4982,31.2893,5621.0,1150.0,87.0,2020-10-12
924299,Ukraine,Chernivtsi Oblast,48.2917,25.9352,16488.0,8834.0,389.0,2020-10-12
924300,Ukraine,Crimea Republic*,45.2835,34.2008,5862.0,3460.0,89.0,2020-10-12
924301,Ukraine,Dnipropetrovsk Oblast,48.4647,35.0462,8967.0,3964.0,196.0,2020-10-12
924302,Ukraine,Donetsk Oblast,48.0159,37.8028,5699.0,1163.0,66.0,2020-10-12
924303,Ukraine,Ivano-Frankivsk Oblast,48.9226,24.7111,15379.0,7592.0,360.0,2020-10-12
924304,Ukraine,Kharkiv Oblast,49.9935,36.2304,25186.0,5111.0,414.0,2020-10-12
924305,Ukraine,Kherson Oblast,46.6354,32.6169,1985.0,820.0,37.0,2020-10-12
924306,Ukraine,Khmelnytskyi Oblast,49.423,26.9871,9011.0,3775.0,164.0,2020-10-12
